coriobacteriales_odb10	2024-01-08	18776c9d1cf45a170a71a57e6b0bf32c	Prokaryota	lineages
coriobacteriia_odb10	2024-01-08	6837d15f63527b8b9ad624f9e4a26daf	Prokaryota	lineages
coriobacteriia_odb12	2024-11-14	182fa2829d77c605b95d72a1d5b53551	Prokaryota	lineages
corynebacteriales_odb10	2024-01-08	af866d8ea389f71092f9344fb9603f5c	Prokaryota	lineages
corynebacterium_odb12	2024-11-14	becd30ef913cb6e78c7ed26a74a1b0c3	Prokaryota	lineages
crustacea_odb12	2025-02-25	d0ec24c8e223a5c680968a3db44d3708	Eukaryota	lineages
cryptosporidium_odb12	2025-02-25	fa0c310255d3aaf7ab9db9d406b646c8	Eukaryota	lineages
culicidae_odb12	2025-02-25	3773f29a637c0b309fa13a5e07be2129	Eukaryota	lineages
cupriavidus_odb12	2024-11-14	b2282a0c5c9230e60baeac022612a93d	Prokaryota	lineages
curtobacterium_odb12	2024-11-14	0254d036cfd8a53f547f658d00768081	Prokaryota	lineages
cyanobacteria_odb10	2024-01-08	26b249d637a4146011f38bcf70c6d6f3	Prokaryota	lineages
cyanobacteriota_odb12	2024-11-14	8bed62d18f3b802d0e654f13029c2191	Prokaryota	lineages
cyclobacteriaceae_odb12	2024-11-14	ca7e9dc3fd723583737af55c4459d5e4	Prokaryota	lineages
cyprinodontiformes_odb10	2024-01-08	4f85a35eafec1392512eba8b6011dfce	Eukaryota	lineages
cyprinodontiformes_odb12	2025-02-25	7be117b21b1af9c3069f550192f9fac1	Eukaryota	lineages
cytophagaceae_odb12	2024-11-14	31145c317f2ebf3c19ccb13230251a78	Prokaryota	lineages
cytophagales_odb10	2024-01-08	6ec59af7cc8d6f6d5de4c6f22f5eb5f0	Prokaryota	lineages
cytophagia_odb10	2024-01-08	ccecc5c2a542cf3d75330c1eacbd3100	Prokaryota	lineages
cytophagia_odb12	2024-11-14	7872b083cfddbc195655ffc8b992c35a	Prokaryota	lineages
debaryomycetaceae_odb12	2025-02-25	1769718f08817b8fa7ebc9fa5019cebd	Eukaryota	lineages
deinococcus_odb12	2024-11-14	0e30c121924de5875215261d8af60e60	Prokaryota	lineages
delta-epsilon-subdivisions_odb10	2024-01-08	911bdaa6c96bef4feaadd29846681cbd	Prokaryota	lineages
delta-epsilon_subdivisions_odb12	2024-11-14	cd5d865dee796a5c60e9315cd3228563	Prokaryota	lineages
deltaproteobacteria_odb10	2024-01-08	93caf5a115cffaf8089f47b7e592024a	Prokaryota	lineages
deltaproteobacteria_odb12	2024-11-14	6460b506d6876886845d9196b4563f84	Prokaryota	lineages
desulfobacteraceae_odb12	2024-11-14	b72f7317a731969f4e0ddd723f768171	Prokaryota	lineages
desulfobacterales_odb10	2024-01-08	6a47df2907b67b809b29291ad9baadeb	Prokaryota	lineages
desulfobacterales_odb12	2024-11-14	adac0e17a4ac9b61c780aefb72facdc2	Prokaryota	lineages
desulfosporosinus_odb12	2024-11-14	977041a6b05f349c9bd0169dc0204258	Prokaryota	lineages
desulfovibrionales_odb10	2024-01-08	2e4e5bc1e1e38533273013a92d59e6f8	Prokaryota	lineages
desulfovibrionales_odb12	2024-11-14	061dfa37da2714e8748a059618e6793d	Prokaryota	lineages
desulfurococcaceae_odb12	2024-11-24	a7a1e1e749058a576f683b3f4cd25c98	Prokaryota	lineages
desulfurococcales_odb10	2024-01-08	74cc4abc7ed82901712888c2408fb667	Prokaryota	lineages
desulfurococcales_odb12	2024-11-14	da4204cb485706322b1f6b5e61df60be	Prokaryota	lineages
desulfuromonadales_odb10	2024-01-08	b6aad868c8158fc9f92f7c7969e6bd65	Prokaryota	lineages
desulfuromonadales_odb12	2024-11-14	5e304008446c227b5fed1e8de7d60b26	Prokaryota	lineages
devosia_odb12	2024-11-14	7ec9748df9abcdd90e70be56fa84aa3a	Prokaryota	lineages
diptera_odb10	2024-01-08	da520a013d41c04d92a4b18b59803628	Eukaryota	lineages
diptera_odb12	2025-02-25	788d1cf08f082305f2b4b57c4906d0c6	Eukaryota	lineages
dothideomycetes_odb10	2024-01-08	f3b8e2745f0d1cca41d9d4c171b1e70e	Eukaryota	lineages
dothideomycetes_odb12	2025-02-25	10a46e860e5122edf4ade7aa8d03e1db	Eukaryota	lineages
drosophila_odb12	2025-02-25	71bbec9c9bc0e9239cc15d69e36b4d7a	Eukaryota	lineages
drosophilidae_odb12	2025-02-25	5bd255272546a16404dcc624806fc1b8	Eukaryota	lineages
dysgonomonas_odb12	2024-11-14	f64fb56c25c0115089fb8041124124f1	Prokaryota	lineages
ectothiorhodospiraceae_odb12	2024-11-14	802d537738a454c9630f219f9cb0b46c	Prokaryota	lineages
eggerthellaceae_odb12	2024-11-14	429f8da1c9c080a8b3126ebbaf9be61d	Prokaryota	lineages
embryophyta_odb10	2024-01-08	7d4e9894b0727223f8ef24cf05b7a71d	Eukaryota	lineages
embryophyta_odb12	2025-02-25	2bf68ef2a3f2e302d0ada922ce61ba02	Eukaryota	lineages
endopterygota_odb10	2024-01-08	fd7f8c8e521f96c0d273c1b25ef262ea	Eukaryota	lineages
endopterygota_odb12	2025-02-25	958c65bb451954286fb3b7ed938ee19a	Eukaryota	lineages
enquatrovirus_odb10	2024-01-08	f6c05f3de730a09cc7eaf58bcc50636c	Virus	lineages
enterobacterales_odb10	2024-01-08	989af5b1fe5e6b7ff7692511a412c1f6	Prokaryota	lineages
enterobacterales_odb12	2024-11-14	60af249d70e5f136fe74f9f1b654d38e	Prokaryota	lineages
enterobacteriaceae_odb12	2024-11-14	deb462b8f5b78563208edf195cbcfb31	Prokaryota	lineages
enterobacter_odb12	2024-11-14	55c7f4b212bb977edc00e9f8f0af2172	Prokaryota	lineages
enterococcaceae_odb12	2024-11-14	097a50f0619477876b844a4191922690	Prokaryota	lineages
enterococcus_odb12	2024-11-14	baf24a12643cfbcfc301d02f64b7aafb	Prokaryota	lineages
entomoplasmatales_odb10	2024-01-08	65893ded2df1ffc7bf4cc8abce3a858a	Prokaryota	lineages
entomoplasmatales_odb12	2024-11-14	e245942925d2944cb0097c6fc914cd28	Prokaryota	lineages
epsilonproteobacteria_odb10	2024-01-08	b0eaa68282aab72d8a2447da767219da	Prokaryota	lineages
erwiniaceae_odb12	2024-11-14	fe1ef87c66f7f0cc972b12bcc8730233	Prokaryota	lineages
erwinia_odb12	2024-11-14	41ab0947186e18c16ab64e5753aa84d7	Prokaryota	lineages
erysipelotrichaceae_odb12	2024-11-14	fb8d1816bb253fc18fb6e331f01f8fdb	Prokaryota	lineages
erythrobacteraceae_odb12	2024-11-14	31ecb92c1212ee9af61930e7cd3ab044	Prokaryota	lineages
erythrobacter_odb12	2024-11-14	72e2b2ae7e7cbecabe5ec620a932995f	Prokaryota	lineages
euarchontoglires_odb10	2024-01-08	4f6b07a49e990f1a821db285f808f7a7	Eukaryota	lineages
euarchontoglires_odb12	2025-02-25	d642f3182f23d30381e2e174b361a2fe	Eukaryota	lineages
eubacteriaceae_odb12	2024-11-14	b7f0545c11f7aedc3e82ce371b047afd	Prokaryota	lineages
eubacteriales_odb12	2024-11-14	59f2736924368f17735448df2d21dd25	Prokaryota	lineages
eudicots_odb10	2024-01-08	38ece5baf0523143fc6594030bca4487	Eukaryota	lineages
eudicotyledons_odb12	2025-02-25	f5a33f74c3032c15f6cf5631283794bd	Eukaryota	lineages
euglenozoa_odb10	2024-01-08	2422e36739d888b5400211e128442e6f	Eukaryota	lineages
euglenozoa_odb12	2025-02-25	f02dd1bf4b0ba2cffa7157d7da5ed9ea	Eukaryota	lineages
eukaryota_odb10	2024-01-08	93e2a6ec05708dbf0f23db078b88c5a8	Eukaryota	lineages
eukaryota_odb12	2025-02-25	c313b289c4b98090a9feb7429be8e29e	Eukaryota	lineages
eurotiales_odb10	2024-01-08	476a061e592590139598c5ed610d1883	Eukaryota	lineages
eurotiales_odb12	2025-02-25	215d4728ae5e74aa2c16c910c1493799	Eukaryota	lineages
eurotiomycetes_odb10	2024-01-08	077c5b9805d1bd69772851e7a3ef7e2f	Eukaryota	lineages
eurotiomycetes_odb12	2025-02-25	8294a34a6b864ee5dec3dd0b860f0bde	Eukaryota	lineages
euryarchaeota_odb10	2024-01-08	152262b6845431b05feb15919745af78	Prokaryota	lineages
euryarchaeota_odb12	2024-11-14	2581222456464cfc62cfc186b6c199b5	Prokaryota	lineages
eutheria_odb10	2024-01-08	2a3b171b152e781d8b905fb1861b701a	Eukaryota	lineages
eutheria_odb12	2025-02-25	377f9f8e2a824239262e2bba6d4ec9c4	Eukaryota	lineages
exiguobacterium_odb12	2024-11-14	a71d40041595228b6e1bd5c8e6e954da	Prokaryota	lineages
fabales_odb10	2024-01-08	b830d5061c0edd67d49a69800ac58598	Eukaryota	lineages
fabales_odb12	2025-02-25	e09bf659921d3b16cbb7248d753c02bf	Eukaryota	lineages
